Country,Year,life,population,income,region
Timor-Leste,1954,36.14,454860,692,East Asia & Pacific
Timor-Leste,1955,36.81,461257,693,East Asia & Pacific
Timor-Leste,1956,37.47,468089,693,East Asia & Pacific
Timor-Leste,1957,38.13,475350,694,East Asia & Pacific
Timor-Leste,1958,38.79,483024,695,East Asia & Pacific
Timor-Leste,1959,39.44,491090,696,East Asia & Pacific
Timor-Leste,1960,40.10,499525,697,East Asia & Pacific
Timor-Leste,1961,40.76,508311,698,East Asia & Pacific
Timor-Leste,1962,41.42,517446,699,East Asia & Pacific
Timor-Leste,1963,42.09,526936,700,East Asia & Pacific
Timor-Leste,1964,42.75,536798,701,East Asia & Pacific
Timor-Leste,1965,43.45,547035,701,East Asia & Pacific
Timor-Leste,1966,44.23,557252,702,East Asia & Pacific
Timor-Leste,1967,45.09,567330,703,East Asia & Pacific
Timor-Leste,1968,45.99,577824,704,East Asia & Pacific
Timor-Leste,1969,46.85,589519,705,East Asia & Pacific
Timor-Leste,1970,47.50,602737,706,East Asia & Pacific
Timor-Leste,1971,48.00,618508,707,East Asia & Pacific
Timor-Leste,1972,48.60,636100,707,East Asia & Pacific
Timor-Leste,1973,49.10,"652,017",708,East Asia & Pacific
Timor-Leste,1974,49.60,661528,725,East Asia & Pacific
Timor-Leste,1975,50.00,661634,742,East Asia & Pacific
Timor-Leste,1976,50.30,650490,759,East Asia & Pacific
Timor-Leste,1977,50.60,630151,776,East Asia & Pacific
Timor-Leste,1978,50.90,606295,794,East Asia & Pacific
Timor-Leste,1979,51.40,586886,813,East Asia & Pacific
Timor-Leste,1980,51.90,577580,832,East Asia & Pacific
Timor-Leste,1981,52.60,580556,851,East Asia & Pacific
Timor-Leste,1982,53.40,593937,871,East Asia & Pacific
Timor-Leste,1983,54.20,614379,891,East Asia & Pacific
Timor-Leste,1984,55.00,636670,912,East Asia & Pacific
Timor-Leste,1985,55.80,657018,933,East Asia & Pacific
Timor-Leste,1986,56.50,674128,955,East Asia & Pacific
Timor-Leste,1987,57.20,689170,977,East Asia & Pacific
Timor-Leste,1988,57.80,703696,999,East Asia & Pacific
Timor-Leste,1989,58.40,720198,1022,East Asia & Pacific
Timor-Leste,1990,59.00,740231,1046,East Asia & Pacific
Timor-Leste,1991,59.50,764884,1121,East Asia & Pacific
Timor-Leste,1992,60.10,792846,1195,East Asia & Pacific
Timor-Leste,1993,60.80,820471,1273,East Asia & Pacific
Timor-Leste,1994,61.50,842752,1365,East Asia & Pacific
Timor-Leste,1995,62.00,856439,1477,East Asia & Pacific
Timor-Leste,1996,62.50,859496,1644,East Asia & Pacific
Timor-Leste,1997,62.90,853867,1741,East Asia & Pacific
Timor-Leste,1998,63.20,845106,1738,East Asia & Pacific
Timor-Leste,1999,63.30,841063,1132,East Asia & Pacific
Timor-Leste,2000,63.60,847185,1322,East Asia & Pacific
Timor-Leste,2001,64.40,865848,1507,East Asia & Pacific
Timor-Leste,2002,65.10,894837,1363,East Asia & Pacific
Timor-Leste,2003,65.70,"929,431",1283,East Asia & Pacific
Timor-Leste,2004,66.40,962634,1244,East Asia & Pacific
Timor-Leste,2005,67.00,989497,1301,East Asia & Pacific
Timor-Leste,2006,67.60,1008389,1206,East Asia & Pacific
Timor-Leste,2007,68.10,1021235,1323,East Asia & Pacific
Timor-Leste,2008,68.70,1030915,1486,East Asia & Pacific
Timor-Leste,2009,69.30,1041827,1652,East Asia & Pacific
Timor-Leste,2010,69.80,1057122,1777,East Asia & Pacific
Timor-Leste,2011,70.40,1077602,1940,East Asia & Pacific
Timor-Leste,2012,70.90,1102076,2040,East Asia & Pacific
Timor-Leste,2013,71.40,1129315,2093,East Asia & Pacific
Timor-Leste,2014,71.90,1157360,2173,East Asia & Pacific
Timor-Leste,2015,72.40,1184765,2086,East Asia & Pacific
Togo,1800,31.30,445985,682,Sub-Saharan Africa
Togo,1801,31.30,,683,Sub-Saharan Africa
Togo,1802,31.30,,683,Sub-Saharan Africa
Togo,1803,31.30,,683,Sub-Saharan Africa
Togo,1804,31.30,,683,Sub-Saharan Africa
Togo,1805,31.30,,683,Sub-Saharan Africa
Togo,1806,31.30,,683,Sub-Saharan Africa
Togo,1807,31.30,,683,Sub-Saharan Africa
Togo,1808,31.30,,683,Sub-Saharan Africa
Togo,1809,31.30,,683,Sub-Saharan Africa
Togo,1810,31.30,445985,683,Sub-Saharan Africa
Togo,1811,31.30,,684,Sub-Saharan Africa
Togo,1812,31.30,,684,Sub-Saharan Africa
Togo,1813,31.30,,684,Sub-Saharan Africa
Togo,1814,31.30,,684,Sub-Saharan Africa
Togo,1815,31.30,,684,Sub-Saharan Africa
Togo,1816,31.30,,684,Sub-Saharan Africa
Togo,1817,31.30,,684,Sub-Saharan Africa
Togo,1818,31.30,,684,Sub-Saharan Africa
Togo,1819,31.30,,684,Sub-Saharan Africa
Togo,1820,31.30,456556,684,Sub-Saharan Africa
Togo,1821,31.30,,688,Sub-Saharan Africa
Togo,1822,31.30,,691,Sub-Saharan Africa
Togo,1823,31.30,,694,Sub-Saharan Africa
Togo,1824,31.30,,698,Sub-Saharan Africa
Togo,1825,31.30,,701,Sub-Saharan Africa
Togo,1826,31.30,,705,Sub-Saharan Africa
Togo,1827,31.30,,708,Sub-Saharan Africa
Togo,1828,31.30,,711,Sub-Saharan Africa
Togo,1829,31.30,,715,Sub-Saharan Africa
Togo,1830,31.30,487574,718,Sub-Saharan Africa
Togo,1831,31.30,,722,Sub-Saharan Africa
Togo,1832,31.30,,725,Sub-Saharan Africa
Togo,1833,31.30,,729,Sub-Saharan Africa
Togo,1834,31.30,,732,Sub-Saharan Africa
Togo,1835,31.30,,736,Sub-Saharan Africa
Togo,1836,31.30,,739,Sub-Saharan Africa
Togo,1837,31.30,,743,Sub-Saharan Africa
Togo,1838,31.30,,747,Sub-Saharan Africa
Togo,1839,31.30,,750,Sub-Saharan Africa
Togo,1840,31.30,532290,754,Sub-Saharan Africa
Togo,1841,31.30,,758,Sub-Saharan Africa
Togo,1842,31.30,,761,Sub-Saharan Africa
Togo,1843,31.30,,765,Sub-Saharan Africa
Togo,1844,31.30,,769,Sub-Saharan Africa
Togo,1845,31.30,,772,Sub-Saharan Africa
Togo,1846,31.30,,776,Sub-Saharan Africa
Togo,1847,31.30,,780,Sub-Saharan Africa
Togo,1848,31.30,,784,Sub-Saharan Africa
Togo,1849,31.30,,787,Sub-Saharan Africa
Togo,1850,31.30,581106,791,Sub-Saharan Africa
Togo,1851,31.30,,795,Sub-Saharan Africa
Togo,1852,31.30,,799,Sub-Saharan Africa
Togo,1853,31.30,,803,Sub-Saharan Africa
Togo,1854,31.30,,807,Sub-Saharan Africa
Togo,1855,31.30,,810,Sub-Saharan Africa
Togo,1856,31.30,,814,Sub-Saharan Africa
Togo,1857,31.30,,818,Sub-Saharan Africa
Togo,1858,31.30,,822,Sub-Saharan Africa
Togo,1859,31.30,,826,Sub-Saharan Africa
Togo,1860,31.30,633981,830,Sub-Saharan Africa
Togo,1861,31.30,,834,Sub-Saharan Africa
Togo,1862,31.30,,838,Sub-Saharan Africa
Togo,1863,31.30,,842,Sub-Saharan Africa
Togo,1864,31.30,,846,Sub-Saharan Africa
Togo,1865,31.30,,851,Sub-Saharan Africa
Togo,1866,31.30,,855,Sub-Saharan Africa
Togo,1867,31.30,,859,Sub-Saharan Africa
Togo,1868,31.30,,863,Sub-Saharan Africa
Togo,1869,31.30,,867,Sub-Saharan Africa
Togo,1870,31.30,691667,871,Sub-Saharan Africa
Togo,1871,31.30,,876,Sub-Saharan Africa
Togo,1872,31.30,,880,Sub-Saharan Africa
Togo,1873,31.30,,884,Sub-Saharan Africa
Togo,1874,31.30,,888,Sub-Saharan Africa
Togo,1875,31.30,,893,Sub-Saharan Africa
Togo,1876,31.30,,897,Sub-Saharan Africa
Togo,1877,31.30,,901,Sub-Saharan Africa
Togo,1878,31.30,,906,Sub-Saharan Africa
Togo,1879,31.30,,910,Sub-Saharan Africa
Togo,1880,31.30,754234,914,Sub-Saharan Africa
Togo,1881,31.30,,919,Sub-Saharan Africa
Togo,1882,31.30,,923,Sub-Saharan Africa
Togo,1883,31.30,,928,Sub-Saharan Africa
Togo,1884,31.30,,932,Sub-Saharan Africa
Togo,1885,31.30,,937,Sub-Saharan Africa
Togo,1886,31.30,,941,Sub-Saharan Africa
Togo,1887,31.30,,946,Sub-Saharan Africa
Togo,1888,31.30,,950,Sub-Saharan Africa
Togo,1889,31.30,,955,Sub-Saharan Africa
Togo,1890,31.30,822418,960,Sub-Saharan Africa
Togo,1891,31.30,,964,Sub-Saharan Africa
Togo,1892,31.30,,969,Sub-Saharan Africa
Togo,1893,31.30,,974,Sub-Saharan Africa
Togo,1894,31.30,,978,Sub-Saharan Africa
Togo,1895,31.30,,983,Sub-Saharan Africa
Togo,1896,31.30,,988,Sub-Saharan Africa
Togo,1897,31.30,,993,Sub-Saharan Africa
Togo,1898,31.30,,997,Sub-Saharan Africa
Togo,1899,31.30,,1002,Sub-Saharan Africa
Togo,1900,31.30,897249,1007,Sub-Saharan Africa
Togo,1901,31.30,,1012,Sub-Saharan Africa
Togo,1902,31.30,,1017,Sub-Saharan Africa
Togo,1903,31.30,,1022,Sub-Saharan Africa
Togo,1904,31.30,,1027,Sub-Saharan Africa
Togo,1905,31.30,,1032,Sub-Saharan Africa
Togo,1906,31.30,,1037,Sub-Saharan Africa
Togo,1907,31.30,,1042,Sub-Saharan Africa
Togo,1908,31.30,,1047,Sub-Saharan Africa
Togo,1909,31.30,,1052,Sub-Saharan Africa
Togo,1910,31.30,978586,1057,Sub-Saharan Africa
Togo,1911,31.30,,1062,Sub-Saharan Africa
Togo,1912,31.30,,1067,Sub-Saharan Africa
Togo,1913,31.30,,1072,Sub-Saharan Africa
Togo,1914,31.30,,1073,Sub-Saharan Africa
Togo,1915,31.30,,1073,Sub-Saharan Africa
Togo,1916,31.30,,1073,Sub-Saharan Africa
Togo,1917,31.30,,1074,Sub-Saharan Africa
Togo,1918,12.10,,1074,Sub-Saharan Africa
Togo,1919,31.30,,1074,Sub-Saharan Africa
Togo,1920,31.30,1067807,1074,Sub-Saharan Africa
Togo,1921,31.41,,1073,Sub-Saharan Africa
Togo,1922,31.52,,1072,Sub-Saharan Africa
Togo,1923,31.63,,1071,Sub-Saharan Africa
Togo,1924,31.73,,1069,Sub-Saharan Africa
Togo,1925,31.84,,1068,Sub-Saharan Africa
Togo,1926,31.95,,1067,Sub-Saharan Africa
Togo,1927,32.06,,1065,Sub-Saharan Africa
Togo,1928,32.17,,1064,Sub-Saharan Africa
Togo,1929,32.28,,1063,Sub-Saharan Africa
Togo,1930,32.39,1165736,1062,Sub-Saharan Africa
Togo,1931,32.50,,1060,Sub-Saharan Africa
Togo,1932,32.60,,1059,Sub-Saharan Africa
Togo,1933,32.71,,1058,Sub-Saharan Africa
Togo,1934,32.82,,1056,Sub-Saharan Africa
Togo,1935,32.93,,1055,Sub-Saharan Africa
Togo,1936,33.04,,1054,Sub-Saharan Africa
Togo,1937,33.15,,1052,Sub-Saharan Africa
Togo,1938,33.26,,1051,Sub-Saharan Africa
Togo,1939,33.36,,1050,Sub-Saharan Africa
Togo,1940,33.47,1272646,1048,Sub-Saharan Africa
Togo,1941,33.58,,1047,Sub-Saharan Africa
Togo,1942,33.69,,1045,Sub-Saharan Africa
Togo,1943,33.80,,1044,Sub-Saharan Africa
Togo,1944,33.91,,1043,Sub-Saharan Africa
Togo,1945,34.02,,1041,Sub-Saharan Africa
Togo,1946,34.65,,1040,Sub-Saharan Africa
Togo,1947,35.28,,1039,Sub-Saharan Africa
Togo,1948,35.92,,1037,Sub-Saharan Africa
Togo,1949,36.55,,1036,Sub-Saharan Africa
Togo,1950,37.19,1395458,1034,Sub-Saharan Africa
Togo,1951,37.64,1425482,1050,Sub-Saharan Africa
Togo,1952,38.44,1441908,1066,Sub-Saharan Africa
Togo,1953,39.23,"1,452,091",1080,Sub-Saharan Africa
Togo,1954,40.02,1461521,1095,Sub-Saharan Africa
Togo,1955,40.80,1473839,1110,Sub-Saharan Africa
Togo,1956,41.58,1490731,1125,Sub-Saharan Africa
Togo,1957,42.35,1512025,1139,Sub-Saharan Africa
Togo,1958,43.12,1535969,1152,Sub-Saharan Africa
Togo,1959,43.88,1559679,1165,Sub-Saharan Africa
Togo,1960,44.64,1580513,1238,Sub-Saharan Africa
Togo,1961,45.40,1597528,1289,Sub-Saharan Africa
Togo,1962,46.14,1612758,1303,Sub-Saharan Africa
Togo,1963,46.89,1631763,1331,Sub-Saharan Africa
Togo,1964,47.63,1662072,1483,Sub-Saharan Africa
Togo,1965,48.36,1708632,1640,Sub-Saharan Africa
Togo,1966,49.10,1774029,1742,Sub-Saharan Africa
Togo,1967,49.83,1855445,1788,Sub-Saharan Africa
Togo,1968,50.55,1945781,1827,Sub-Saharan Africa
Togo,1969,51.28,2034909,1969,Sub-Saharan Africa
Togo,1970,52.00,2115521,1878,Sub-Saharan Africa
Togo,1971,52.60,2185661,1962,Sub-Saharan Africa
Togo,1972,53.10,2247575,1980,Sub-Saharan Africa
Togo,1973,53.50,"2,303,345",1854,Sub-Saharan Africa
Togo,1974,53.90,2356623,1885,Sub-Saharan Africa
Togo,1975,54.20,2410446,1828,Sub-Saharan Africa
Togo,1976,54.60,2464457,1774,Sub-Saharan Africa
Togo,1977,55.00,2518566,1825,Sub-Saharan Africa
Togo,1978,55.40,2576468,1960,Sub-Saharan Africa
Togo,1979,55.80,2642845,2026,Sub-Saharan Africa
Togo,1980,56.10,2720838,1882,Sub-Saharan Africa
Togo,1981,56.50,2812071,1710,Sub-Saharan Africa
Togo,1982,56.70,2915148,1587,Sub-Saharan Africa
Togo,1983,56.90,3026378,1447,Sub-Saharan Africa
Togo,1984,57.20,3140355,1436,Sub-Saharan Africa
Togo,1985,57.50,3252995,1449,Sub-Saharan Africa
Togo,1986,57.70,3363448,1440,Sub-Saharan Africa
Togo,1987,58.00,3472459,1406,Sub-Saharan Africa
Togo,1988,58.20,3579489,1415,Sub-Saharan Africa
Togo,1989,58.40,3684309,1414,Sub-Saharan Africa
Togo,1990,58.60,3786942,1350,Sub-Saharan Africa
Togo,1991,58.60,3886858,1306,Sub-Saharan Africa
Togo,1992,58.80,3984356,1223,Sub-Saharan Africa
Togo,1993,58.70,4081398,1014,Sub-Saharan Africa
Togo,1994,58.80,4180689,1138,Sub-Saharan Africa
Togo,1995,58.90,4284286,1198,Sub-Saharan Africa
Togo,1996,59.10,4392941,1272,Sub-Saharan Africa
Togo,1997,59.20,4506465,1418,Sub-Saharan Africa
Togo,1998,59.20,4624826,1351,Sub-Saharan Africa
Togo,1999,59.10,4747665,1349,Sub-Saharan Africa
Togo,2000,59.00,4874735,1305,Sub-Saharan Africa
Togo,2001,58.90,5006223,1251,Sub-Saharan Africa
Togo,2002,58.80,5142419,1207,Sub-Saharan Africa
Togo,2003,58.80,5283246,1235,Sub-Saharan Africa
Togo,2004,58.90,5428552,1228,Sub-Saharan Africa
Togo,2005,59.00,5578219,1211,Sub-Saharan Africa
Togo,2006,59.40,5732175,1228,Sub-Saharan Africa
Togo,2007,59.70,5890414,1224,Sub-Saharan Africa
Togo,2008,60.00,6052937,1219,Sub-Saharan Africa
Togo,2009,60.50,6219761,1230,Sub-Saharan Africa
Togo,2010,61.00,6390851,1246,Sub-Saharan Africa
Togo,2011,61.70,6566179,1273,Sub-Saharan Africa
Togo,2012,62.40,6745581,1314,Sub-Saharan Africa
Togo,2013,63.00,6928719,1346,Sub-Saharan Africa
Togo,2014,63.61,7115163,1387,Sub-Saharan Africa
Togo,2015,64.23,7304578,1433,Sub-Saharan Africa
Tokelau,1997,69.00,1548,,East Asia & Pacific
Tonga,1800,28.20,"18,658",663,East Asia & Pacific
Tonga,1801,28.20,,663,East Asia & Pacific
Tonga,1802,28.20,,663,East Asia & Pacific
Tonga,1803,28.20,,663,East Asia & Pacific
Tonga,1804,28.20,,663,East Asia & Pacific
Tonga,1805,28.20,,663,East Asia & Pacific
Tonga,1806,28.20,,663,East Asia & Pacific
Tonga,1807,28.20,,663,East Asia & Pacific
Tonga,1808,28.20,,663,East Asia & Pacific
Tonga,1809,28.20,,663,East Asia & Pacific
Tonga,1810,28.20,18621,664,East Asia & Pacific
Tonga,1811,28.20,,664,East Asia & Pacific
Tonga,1812,28.20,,664,East Asia & Pacific
Tonga,1813,28.20,,664,East Asia & Pacific
Tonga,1814,28.20,,664,East Asia & Pacific
Tonga,1815,28.20,,664,East Asia & Pacific
Tonga,1816,28.20,,664,East Asia & Pacific
Tonga,1817,28.20,,664,East Asia & Pacific
Tonga,1818,28.20,,664,East Asia & Pacific
Tonga,1819,28.20,,664,East Asia & Pacific
Tonga,1820,28.20,18584,665,East Asia & Pacific
Tonga,1821,28.20,,667,East Asia & Pacific
Tonga,1822,28.20,,669,East Asia & Pacific
Tonga,1823,28.20,,671,East Asia & Pacific
Tonga,1824,28.20,,674,East Asia & Pacific
Tonga,1825,28.20,,676,East Asia & Pacific
Tonga,1826,28.20,,678,East Asia & Pacific
Tonga,1827,28.20,,680,East Asia & Pacific
Tonga,1828,28.20,,683,East Asia & Pacific
Tonga,1829,28.20,,685,East Asia & Pacific
Tonga,1830,28.20,18548,687,East Asia & Pacific
Tonga,1831,28.20,,690,East Asia & Pacific
Tonga,1832,28.20,,692,East Asia & Pacific
Tonga,1833,28.20,,694,East Asia & Pacific
Tonga,1834,28.20,,697,East Asia & Pacific
Tonga,1835,28.20,,699,East Asia & Pacific
Tonga,1836,28.20,,702,East Asia & Pacific
Tonga,1837,28.20,,704,East Asia & Pacific
Tonga,1838,28.20,,706,East Asia & Pacific
Tonga,1839,28.20,,709,East Asia & Pacific
Tonga,1840,28.20,18516,711,East Asia & Pacific
Tonga,1841,28.20,,714,East Asia & Pacific
Tonga,1842,28.20,,716,East Asia & Pacific
Tonga,1843,28.20,,718,East Asia & Pacific
Tonga,1844,28.20,,721,East Asia & Pacific
Tonga,1845,28.20,,723,East Asia & Pacific
Tonga,1846,28.20,,726,East Asia & Pacific
Tonga,1847,28.20,,728,East Asia & Pacific
Tonga,1848,28.20,,731,East Asia & Pacific
Tonga,1849,28.20,,733,East Asia & Pacific
Tonga,1850,28.20,18577,736,East Asia & Pacific
Tonga,1851,28.20,,738,East Asia & Pacific
Tonga,1852,28.20,,741,East Asia & Pacific
Tonga,1853,28.20,,743,East Asia & Pacific
Tonga,1854,28.20,,746,East Asia & Pacific
Tonga,1855,28.20,,748,East Asia & Pacific
Tonga,1856,28.20,,751,East Asia & Pacific
Tonga,1857,28.20,,753,East Asia & Pacific
Tonga,1858,28.20,,756,East Asia & Pacific
Tonga,1859,28.20,,758,East Asia & Pacific
Tonga,1860,28.20,18778,761,East Asia & Pacific
Tonga,1861,28.20,,764,East Asia & Pacific
Tonga,1862,28.20,,766,East Asia & Pacific
Tonga,1863,28.20,,769,East Asia & Pacific
Tonga,1864,28.20,,771,East Asia & Pacific
Tonga,1865,28.20,,774,East Asia & Pacific
Tonga,1866,28.20,,777,East Asia & Pacific
Tonga,1867,28.20,,779,East Asia & Pacific
Tonga,1868,28.20,,782,East Asia & Pacific
Tonga,1869,28.20,,785,East Asia & Pacific
Tonga,1870,28.20,19059,787,East Asia & Pacific
Tonga,1871,28.20,,790,East Asia & Pacific
Tonga,1872,28.20,,793,East Asia & Pacific
Tonga,1873,28.20,,795,East Asia & Pacific
Tonga,1874,28.20,,798,East Asia & Pacific
Tonga,1875,28.20,,801,East Asia & Pacific
Tonga,1876,28.20,,803,East Asia & Pacific
Tonga,1877,28.20,,806,East Asia & Pacific
Tonga,1878,28.20,,809,East Asia & Pacific
Tonga,1879,28.20,,812,East Asia & Pacific
Tonga,1880,28.20,19343,814,East Asia & Pacific
Tonga,1881,28.20,,817,East Asia & Pacific
Tonga,1882,28.20,,820,East Asia & Pacific
Tonga,1883,28.20,,823,East Asia & Pacific
Tonga,1884,28.20,,826,East Asia & Pacific
Tonga,1885,28.20,,828,East Asia & Pacific
Tonga,1886,28.20,,831,East Asia & Pacific
Tonga,1887,28.20,,834,East Asia & Pacific
Tonga,1888,28.20,,837,East Asia & Pacific
Tonga,1889,28.20,,840,East Asia & Pacific
Tonga,1890,28.20,19633,843,East Asia & Pacific
Tonga,1891,28.20,,845,East Asia & Pacific
Tonga,1892,28.20,,848,East Asia & Pacific
Tonga,1893,8.00,,851,East Asia & Pacific
Tonga,1894,28.20,,854,East Asia & Pacific
Tonga,1895,28.20,,857,East Asia & Pacific
Tonga,1896,28.20,,860,East Asia & Pacific
Tonga,1897,28.20,,863,East Asia & Pacific
Tonga,1898,28.20,,866,East Asia & Pacific
Tonga,1899,28.20,,869,East Asia & Pacific
Tonga,1900,28.20,20512,872,East Asia & Pacific
Tonga,1901,28.20,,875,East Asia & Pacific
Tonga,1902,28.20,,877,East Asia & Pacific
Tonga,1903,28.20,,880,East Asia & Pacific
Tonga,1904,28.20,,883,East Asia & Pacific
Tonga,1905,28.20,,886,East Asia & Pacific
Tonga,1906,28.20,,889,East Asia & Pacific
Tonga,1907,28.20,,892,East Asia & Pacific
Tonga,1908,28.20,,896,East Asia & Pacific
Tonga,1909,28.20,,899,East Asia & Pacific
Tonga,1910,28.20,22689,902,East Asia & Pacific
Tonga,1911,28.20,,905,East Asia & Pacific
Tonga,1912,28.20,,908,East Asia & Pacific
Tonga,1913,28.20,,911,East Asia & Pacific
Tonga,1914,28.20,,922,East Asia & Pacific
Tonga,1915,28.20,,934,East Asia & Pacific
Tonga,1916,28.20,,945,East Asia & Pacific
Tonga,1917,28.20,,957,East Asia & Pacific
Tonga,1918,5.84,,969,East Asia & Pacific
Tonga,1919,28.20,,981,East Asia & Pacific
Tonga,1920,28.20,24671,993,East Asia & Pacific
Tonga,1921,28.23,,1004,East Asia & Pacific
Tonga,1922,28.26,,1015,East Asia & Pacific
Tonga,1923,28.30,,1027,East Asia & Pacific
Tonga,1924,28.33,,1038,East Asia & Pacific
Tonga,1925,28.36,,1050,East Asia & Pacific
Tonga,1926,29.58,,1061,East Asia & Pacific
Tonga,1927,30.81,,1073,East Asia & Pacific
Tonga,1928,32.03,,1085,East Asia & Pacific
Tonga,1929,33.25,,1097,East Asia & Pacific
Tonga,1930,34.47,28434,1109,East Asia & Pacific
Tonga,1931,35.69,,1122,East Asia & Pacific
Tonga,1932,36.91,,1134,East Asia & Pacific
Tonga,1933,38.13,,1147,East Asia & Pacific
Tonga,1934,39.36,,1159,East Asia & Pacific
Tonga,1935,40.58,,1172,East Asia & Pacific
Tonga,1936,41.80,,1185,East Asia & Pacific
Tonga,1937,43.02,,1198,East Asia & Pacific
Tonga,1938,44.24,,1212,East Asia & Pacific
Tonga,1939,45.46,,1225,East Asia & Pacific
Tonga,1940,46.69,34868,1238,East Asia & Pacific
Tonga,1941,47.91,,1252,East Asia & Pacific
Tonga,1942,49.13,,1266,East Asia & Pacific
Tonga,1943,50.35,,1280,East Asia & Pacific
Tonga,1944,51.57,,1294,East Asia & Pacific
Tonga,1945,52.79,,1308,East Asia & Pacific
Tonga,1946,54.02,,1323,East Asia & Pacific
Tonga,1947,55.24,,1337,East Asia & Pacific
Tonga,1948,56.46,,1352,East Asia & Pacific
Tonga,1949,57.68,,1367,East Asia & Pacific
Tonga,1950,58.90,47220,1382,East Asia & Pacific
Tonga,1951,59.11,49311,1397,East Asia & Pacific
Tonga,1952,59.51,51171,1413,East Asia & Pacific
Tonga,1953,59.90,"52,784",1428,East Asia & Pacific
Tonga,1954,60.30,54154,1444,East Asia & Pacific
Tonga,1955,60.69,55324,1460,East Asia & Pacific
Tonga,1956,61.09,56366,1476,East Asia & Pacific
Tonga,1957,61.50,57386,1492,East Asia & Pacific
Tonga,1958,61.90,58508,1508,East Asia & Pacific
Tonga,1959,62.30,59874,1525,East Asia & Pacific
Tonga,1960,62.70,61600,1541,East Asia & Pacific
Tonga,1961,63.10,63740,1558,East Asia & Pacific
Tonga,1962,63.49,66255,1575,East Asia & Pacific
Tonga,1963,63.88,69000,1592,East Asia & Pacific
Tonga,1964,64.27,71757,1610,East Asia & Pacific
Tonga,1965,64.65,74363,1627,East Asia & Pacific
Tonga,1966,65.03,76787,1645,East Asia & Pacific
Tonga,1967,65.40,79048,1663,East Asia & Pacific
Tonga,1968,65.77,81096,1681,East Asia & Pacific
Tonga,1969,66.14,82879,1699,East Asia & Pacific
Tonga,1970,66.50,84370,1718,East Asia & Pacific
Tonga,1971,66.60,85520,1736,East Asia & Pacific
Tonga,1972,66.80,86349,1755,East Asia & Pacific
Tonga,1973,66.80,86985,1774,East Asia & Pacific
Tonga,1974,67.00,87609,1849,East Asia & Pacific
Tonga,1975,67.10,88347,1909,East Asia & Pacific
Tonga,1976,67.20,89258,1920,East Asia & Pacific
Tonga,1977,67.30,90296,1992,East Asia & Pacific
Tonga,1978,67.30,91360,2002,East Asia & Pacific
Tonga,1979,67.30,92299,2016,East Asia & Pacific
Tonga,1980,67.30,93007,2324,East Asia & Pacific
Tonga,1981,67.30,93452,2655,East Asia & Pacific
Tonga,1982,67.20,93683,3072,East Asia & Pacific
Tonga,1983,67.50,93775,3288,East Asia & Pacific
